institution,elderate,city,street,numbers
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Ginėjos gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Gluosnių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Grigainių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Gėlių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Klevų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Liepų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Lingių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Marių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Obenių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Obenių skersgatvis,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Pergalės gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Pušų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Raistinės gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Rungos gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Sabališkių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Samanykščio gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Saulės gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Sodų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Taikos gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Trakų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Upės gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Vyšnių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Ąžuolyno gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Šaltinio gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Šarkinės gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Šviesos gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Žolynų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Elektrėnų miestas,Žvejų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Anykštos gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Aušros gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Dobilo gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Ežero gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Geibonių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Jazminų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Kalno gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Liepų gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Mėnesienos gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Pušyno gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Rožių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Ryto gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Saulėtekio gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Vyturių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Vyšnių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Šaltinių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Šilo gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Geibonių kaimas,Žvaigždžių gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Giedraitiškių kaimas,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Girnakalių kaimas,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Kakliniškių kaimas,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Migūčionių kaimas,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Pievaičių viensėdis,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Sabališkių kaimas,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Sausaraisčio viensėdis,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Šarkinės kaimas,,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Žebertonių kaimas,Girios gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Žebertonių kaimas,Mokyklos gatvė,
Elektrėnų savivaldybė Elektrėnų seniūnija,,Žebertonių kaimas,Skaistupio gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Diekcioriškių kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Gabriliavos kaimas,Elektrėnų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gabriliavos kaimas,Klevų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gabriliavos kaimas,Parko gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gabriliavos kaimas,Tujų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Alytaus gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Alyvų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Beržų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Bokšto gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Kaštonų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Liepų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Sodų gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Gilučių kaimas,Vyšnių gatvė,
Elektrėnų savivaldybė Gilučių seniūnija,,Kalninių Mijaugonių kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Koncepto kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Lubakos kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Naujųjų Migūčionių kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Pūstakiemio kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Senųjų Migūčionių kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Strošiūnų kaimas,,
Elektrėnų savivaldybė Gilučių seniūnija,,Talpūnų kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Aleksandriškių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Aliniškės kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Barsūniškių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Diržonių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Genių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Grabijolų kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kampinės kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Karsūniškių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Bažnyčios gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Lakštingalų gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Mokyklos gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Pakalnės gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Parko gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Saulės gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Vievio gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kazokiškių kaimas,Šilo gatvė,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Klykūnų kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kryžkelio kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Kulio kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Latvių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Maskoliškių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Medžiolų kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Mitkiškių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Nuotakų kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Paaliosės kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Pelkių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Puščiavos kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Ravališkių kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Sukros kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Vasyliškių viensėdis,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Vigodkos viensėdis,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Zabarijos kaimas,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Zacišės viensėdis,,
Elektrėnų savivaldybė Kazokiškių seniūnija,,Zapalinos viensėdis,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Ašakienių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Bajorų kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Būdos kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Dainavos kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Dainiškių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Gilūšio kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Gojaus kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Jagėlonių kaimas,Skynimų gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Jagėlonių kaimas,Vytauto gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Kareivonių kaimas,Beržų gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Kareivonių kaimas,Kalno gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Kareivonių kaimas,Saulės gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Kareivonių kaimas,Šiltnamių gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Kloninių Jagėlonių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Kloninių Mijaugonių kaimas,Šilo gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Krokšlių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Lingių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Bažnyčios gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Bijūnų gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Birutės gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Ežero gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Ilgio gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Liepų gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Spenglos gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Topolių gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Naujųjų Kietaviškių kaimas,Tvenkinių gatvė,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Obenių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Petrošiškių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Poliesio kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Senųjų Kietaviškių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Vindžiulių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Šilonių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Šuolių kaimas,,
Elektrėnų savivaldybė Kietaviškių seniūnija,,Žikaronių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Belezų kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Jarmališkių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Karkučių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Katiliškių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Kuzmiškės kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Lunkiškių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Mackūniškių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Meičiškių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Mustenių kaimas,Aušros gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Mustenių kaimas,Ežero gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Mustenių kaimas,Kalno gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Mustenių kaimas,Lygių gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Naujadvario viensėdis,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Nuobariškių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pagrendos kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pakalnių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Paklevių viensėdis,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Palapiškių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pasamanės viensėdis,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pastrėvio kaimas,Elektrėnų gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pastrėvio kaimas,Mokyklos gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pastrėvio kaimas,Naujoji gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pastrėvio kaimas,Semeliškių gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pastrėvio kaimas,Strėvos gatvė,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Peliūnų kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Pipiriškių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Signalų kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Stančikų kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Strėvininkų kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Suslonių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Toleikių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Užupių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Šaltinių kaimas,,
Elektrėnų savivaldybė Pastrėvio seniūnija,,Šeiriškių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Aleksandravos kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Baubonių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Bradatiškių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Budilių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Dambruvkos kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Daugirdiškių kaimas,Monio gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Dzenkūniškių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Jokūbiškių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Kazerezinos kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Klevinės kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Kūnaviškių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Laičių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Lajaus kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Lelyvos kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Mackonių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Maitiegališkių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Naujosios Būdos kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Navasiolkų kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Noškūnėlių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Noškūnų kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Pamonaičių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Papliauškų kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Prūdžionių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Prūsiškių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Rudaukos kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,Ežero gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,J. Basanavičiaus gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,Nestrėvaičio gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,Strėvos gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,Trakų gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,Užupio gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,Vievio gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Semeliškių miestelis,Šilo gatvė,
Elektrėnų savivaldybė Semeliškių seniūnija,,Senosios Būdos kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Subartėnų kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Tvertinių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Užkryžių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Zaulcų kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Šakaldonių kaimas,,
Elektrėnų savivaldybė Semeliškių seniūnija,,Žuvyčių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Alesninkų kaimas,Ežerėlio gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Alesninkų kaimas,Užupio gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Alesninkų kaimas,Šaltinėlio gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Alesninkų kaimas,Žiedo gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Alksnos kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Apskritos viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Ausieniškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Ausiutiškių viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Balceriškių kaimas,Ateities gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Balceriškių kaimas,Klevų gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Balceriškių kaimas,Sodo gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Baltamiškio kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Barčių viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Beržonkos kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Bukiškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Burbiškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Buzelių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Būdos kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Daubų viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Daučiuliškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Dumbliko kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Ešerinės viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Geninos viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Gervaraisčio kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Giraičių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Gulaičių viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Jonos kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Joteliūnų kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Juodelių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Jurzdikos kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Kapšių viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Karageliškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Kazimieriškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Keliakiemio kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Kirtimų kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Kragžlių viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Krivašiūnų kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Kurkliškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Lapaikos kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Lapiakalnio kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Lazdynų kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Lazdėnų kaimas,Beržų gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Lazdėnų kaimas,Liepų gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Lazdėnų kaimas,Vilniaus gatvė,
Elektrėnų savivaldybė Vievio seniūnija,,Liepiko kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Malavolės kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Malinaukos viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Malūnėlio kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Matukiškių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Mininos viensėdis,,
Elektrėnų savivaldybė Vievio seniūnija,,Naručionių kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Naujakiemio kaimas,,
Elektrėnų savivaldybė Vievio seniūnija,,Padūkštų viensėdis,,
