institution,elderate,city,street,numbers
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kapčiamiesčio miestelis,Sodų gatvė,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kapčiamiesčio miestelis,Taikos gatvė,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kapčiamiesčio miestelis,Veisiejų gatvė,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kapčiamiesčio miestelis,Vytauto gatvė,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kapčiamiesčio miestelis,Č. Sasnausko gatvė,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kapčiamiesčio miestelis,Žaliakalnio gatvė,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kareivonių kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kauknorio kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Kuodžių kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Macevičių kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Menciškės kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Mikališkės kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Mėčiūnų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Nasūtų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Navikų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Padumblių kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Palačionių kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Paulenkos kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Paveisininkų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Pertako kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Purvinių kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Semoškų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Simaniškės kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Sirguškės kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Stalų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Subačių kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Sventijansko kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Vainežerio kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Vainiūnų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Valentų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Varviškės kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Volskų kaimas,,
Lazdijų rajono savivaldybė Kapčiamiesčio seniūnija,,Žmirklių kaimas,,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Alytaus gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Artojų gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Atžalyno gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Aviečių gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Liepos gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Palių gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Pušyno gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Sandėlių gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Birsčių kaimas,Stoties gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Grabaukos kaimas,Alytaus gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Grabaukos kaimas,Būtovės gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Grabaukos kaimas,Klevo gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Grabaukos kaimas,Kreivagalio gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krasenkos kaimas,Ateities gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krasenkos kaimas,Kalniškės gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Alytaus gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Alyvų gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Ateities gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Dzūkų gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Geležinkelio gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Jaunimo gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Miško gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Pievų gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Tylioji gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Vilties gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Krosnos miestelis,Vyturio gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Naujavalakių kaimas,Atminties gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Naujavalakių kaimas,Draugystės gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Olendrų kaimas,,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Pėdiškių kaimas,Akmenų gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Pėdiškių kaimas,Kalnų gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Ramanavo kaimas,Akmenų gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Ramanavo kaimas,Giminių gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Ramanavo kaimas,Girios gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Ramanavo kaimas,Kaštono gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Ramanavo kaimas,Pagirio gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Ramanavo kaimas,Ąžuolo gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Saltininkų kaimas,Draugystės gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Saltininkų kaimas,Palių gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Tūriškių kaimas,Alytaus gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Tūriškių kaimas,Malūno gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Vartų kaimas,Alytaus gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Vartų kaimas,Draugystės gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Vartų kaimas,Tėviškės gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Vartų kaimas,Žalioji gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Vytautiškės kaimas,Dvaro gatvė,
Lazdijų rajono savivaldybė Krosnos seniūnija,,Vytautiškės kaimas,Liepos gatvė,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Akmenių kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Aradninkų kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Brinių kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Kalėdiškių kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Kaženių kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Kučiūnų kaimas,Alnos gatvė,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Kučiūnų kaimas,Ežerų gatvė,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Kučiūnų kaimas,Juozapo Galecko gatvė,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Kučiūnų kaimas,Vilties gatvė,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Miškinių kaimas,Liepų gatvė,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Pazapsių kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Pieniuočės kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Puodžiškės kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Saločių kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Sapiegiškių kaimas,,
Lazdijų rajono savivaldybė Kučiūnų seniūnija,,Zelionkos kaimas,,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Alyvų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Ateities gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Audros gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Dainavos gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Dariaus ir Girėno gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Draugystės gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Dzūkų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Energetikų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Ežero gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Gegužės gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Grybų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Gėlyno gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,J. Janonio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Kalnų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Kauno gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Klevų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Kranto gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Laukų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Lazdijos gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Liepų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,M. Gustaičio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,M. K. Čiurlionio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Maironio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Meškakalnio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Mokyklos gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Nepriklausomybės aikštė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Parko gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Pasieniečių gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Paupio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Pievų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Pramonės gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Ramybės gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Rasos gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Ryto gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Saulėtekio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Seinų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Senamiesčio gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Siauroji gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Sodų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Stoties gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Taikos gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Tiesos gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Turistų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Tylioji gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Vilniaus gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Vilties gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Vytauto gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Ąžuolų gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Šilo gatvė,
Lazdijų rajono savivaldybė Lazdijų miesto seniūnija,,Lazdijų miestas,Žvejų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Agarinių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Aukštakalnių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Avižonių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Bagateliaus kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Bajoriškių kaimas,Beržų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Bajoriškių kaimas,Kalnų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Bajoriškių kaimas,Kaštonų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Bajoriškių kaimas,Liepų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Bajoriškių kaimas,Pušų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Balabostės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Beviršių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Buktos kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Buniškių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Būdos kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Dumblio kaimas,Ežerų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Dyviliškių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Elveriškės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Elzbietinos kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Galinių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Gilbiečio kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Giraitėlių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Grikapalio kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Janaslavo kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Juozapavo kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Jurčiūnų kaimas,Ežero gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Jurčiūnų kaimas,Galsto gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Jurčiūnų kaimas,Tulpių gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Jurčiūnų kaimas,Šilo gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kaimelių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Karkliniškės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Karužų kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kasteletiškės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Katkiškės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Keistutiškės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kelmynų kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kirtiliškės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Klapotkės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kuklių kaimas,Akacijų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kuklių kaimas,Beržų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kuklių kaimas,Kaštonų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Kuklių kaimas,Liepų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Akacijų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Baltajo gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Ilgoji gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Kalniečių gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Kalnų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Krantų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Lakštingalų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Lankų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Laukų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Naujakurių gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Piliakalnio gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Ramybės gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Salos gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Vilties gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Šilo gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Žiedo gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Lazdijų kaimas,Žvejų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Leonardavo kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Marčiukonių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Nekrūnų kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Nemajūnų kaimas,Aušros gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Nemajūnų kaimas,Liepų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Nemajūnų kaimas,Pievų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Neravėlių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Neravų kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Padumblių kaimas,Ežerų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Panarvės kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Papalazdijų I kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Papalazdijų II kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Puodžių kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rimiečio kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rudaminos kaimas,,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rudaminos miestelis,Alyvų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rudaminos miestelis,Jotvingių takas,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rudaminos miestelis,Kalnų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rudaminos miestelis,Karaliaus Mindaugo gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rudaminos miestelis,Maišymų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Rudaminos miestelis,Piliakalnio gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Salų kaimas,Ežerų gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Salų kaimas,Naujoji gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Salų kaimas,Senoji gatvė,
Lazdijų rajono savivaldybė Lazdijų seniūnija,,Skaistučių kaimas,,
