institution,elderate,city,street,numbers
Akmenės rajono savivaldybė Akmenės seniūnija,,Pakabučių kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Pakamanių kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Peiliškių kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Pragalvojų kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Rūdupių kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Rūsteikių kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Skretiškės kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Smiltinės kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Sprogiškės kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Tupikų kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Viliošių kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Vyčių kaimas,,
Akmenės rajono savivaldybė Akmenės seniūnija,,Žiopelių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Apušroto kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Bambalų kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Biržų kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Bražiškių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Dovydžių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Dulbių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Gembūčių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Gerkiškių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Jautmalkių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kalnelio kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Karniškių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Akmenės gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Birutės gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Dvaro gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Gaisrininkų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Kalnelio gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Lakštingalų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Papilės gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Parko gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Pavasario gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Vytauto Didžiojo gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Šiauliukų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Šiaulių gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kruopių miestelis,Žagarės gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kryžkelio kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Kviečlaukio kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Laumėnų I kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Laumėnų II kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Liepkalnio kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Maušų kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Minkių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Narbūčių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Narčių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Pagervių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Pakalniškių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Pleikių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Rudeliškių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Saunorių I kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Saunorių II kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Senlaukio kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Sieliškių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Spaigių kaimas,Liepų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Spaigių kaimas,Senolių gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Spaigių kaimas,Sodų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Spaigių kaimas,Šventupio gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Strimyliškių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Viešučių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Vilkaičių kaimas,,
Akmenės rajono savivaldybė Kruopių seniūnija,,Šapnagių kaimas,Kaštonų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Šapnagių kaimas,Liepų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Šapnagių kaimas,Parko gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Šapnagių kaimas,Pavasario gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Šapnagių kaimas,Tuopų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Šapnagių kaimas,Ąžuolų gatvė,
Akmenės rajono savivaldybė Kruopių seniūnija,,Šliupščių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Akmenės gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Alkiškių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Alytaus gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Atžalyno gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Kalnelio gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Keidų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Menčių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Pakempinių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Pašakarnių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Pušyno gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alkiškių kaimas,Smiltinės gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Alsių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Aukštųjų kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Barsiukų kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Daunorių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Dirvonų kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Galmančių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Gaudžiočių kaimas,Gaudžiočių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Gaušių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Gėpaičių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kalvių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kanavoliškių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kanteikių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Karpėnų kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Keidų kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kerėžių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Alyvų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Bijūnų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Gvazdikų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Kaštonų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Klykolių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Parko gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Putinų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Pušų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Rožių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Tulpių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Ąžuolų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kivylių kaimas,Šermukšnių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Klykolių kaimas,Akmenės gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Klykolių kaimas,Bažnyčios gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Klykolių kaimas,Pavasario gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Klykolių kaimas,Sodžiaus gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Klykolių kaimas,Tulpių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Klykolių kaimas,Vadaksties gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Kyšių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Menčių kaimas,Aušros gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Menčių kaimas,Paupio gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Menčių kaimas,Ryto gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Mergeluičių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Norbutų kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Padarbių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Pakempinių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Pasličių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Pavadakščių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Pašakarnių kaimas,Pašakarnių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Pašakarnių kaimas,Ąžuolų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Pipirių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Akacijų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Aukštųjų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Kaštonų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Klevų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Liepų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Luokavos gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Ramučių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Suginčių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Vydaučių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Šilų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Žilvičių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Ramučių kaimas,Žvirbulių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Raudžių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Rudausių kaimas,,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Sablauskių kaimas,Kaštonų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Sablauskių kaimas,Miško gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Sablauskių kaimas,Paupio gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Sablauskių kaimas,Pievų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Sablauskių kaimas,Žalioji gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Aronijų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Bijūnų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Kanų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Kaštonų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Lazdynų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Paparčių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Pušų gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Stipirkių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Vynuogių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Stipirkių kaimas,Vyšnių gatvė,
Akmenės rajono savivaldybė Naujosios Akmenės kaimiškoji seniūnija,,Suginčių kaimas,Paupio gatvė,
