"id","country","county","municipality","civilparish","city","citygenitive","street"
35,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Salos","Salų kaimas","Suopių gatvė"
36,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Salos","Salų kaimas","Zylių gatvė"
37,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Salos","Salų kaimas","Žalvarnių gatvė"
38,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Salos","Salų kaimas","Sniegenų gatvė"
39,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Salos","Salų kaimas","Erškėčių gatvė"
40,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Salos","Salų kaimas","Geldučių gatvė"
41,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Salos","Salų kaimas","Upokšnio gatvė"
42,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Neravai","Neravų kaimas","Neravų gatvė"
43,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Neravai","Neravų kaimas","Tilvikų gatvė"
44,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Neravai","Neravų kaimas","Spyglių gatvė"
45,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas","Vokės Sodų 1-oji gatvė"
46,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas"," Vokės Sodų 2-oji gatvė"
47,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas"," Vokės Sodų 3-oji gatvė"
48,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas"," Vokės Sodų 4-oji gatvė"
49,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas"," Vokės Sodų 5-oji gatvė"
50,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas"," Vokės Sodų 6-oji gatvė"
51,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas"," Vokės Sodų 7-oji gatvė"
52,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas"," Vokės Sodų 8-oji gatvė"
53,"LIETUVOS RESPUBLIKA","Vilniaus apskritis","Vilniaus miesto savivaldybė",,"Grigiškės","Grigiškių miestas","Sklandytojų gatvė"
